movie_id,title,release_date,rating,popularity,release_year,genres,category,decade
72105,Ted,2012-06-29,6.4,13.8248,2012.0,"Comedy, Fantasy",Fantasy Epic,2010
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010-12-02,6.4,9.6568,2010.0,"Adventure, Family, Fantasy",Fantasy Epic,2010
314405,Tale of Tales,2015-05-14,6.4,3.4185,2015.0,"Romance, Fantasy, Horror",Dark Fantasy,2010
616747,Haunted Mansion,2023-07-26,6.4,6.464,2023.0,"Comedy, Drama, Fantasy",Fantasy Epic,2020
123553,The Mortal Instruments: City of Bones,2013-08-21,6.4,9.3129,2013.0,"Fantasy, Action",Sword and Sorcery,2010
10957,The Black Cauldron,1985-07-24,6.4,7.7181,1985.0,"Animation, Adventure, Family, Fantasy",Fairy Tale,1980
606117,A Cinderella Story: Christmas Wish,2019-10-15,6.4,5.5663,2019.0,"Romance, Comedy, Fantasy",Fantasy Epic,2010
594767,Shazam! Fury of the Gods,2023-03-15,6.4,10.3068,2023.0,"Comedy, Action, Fantasy",Sword and Sorcery,2020
788929,Lamb,2021-08-12,6.4,2.8895,2021.0,"Drama, Fantasy, Horror",Dark Fantasy,2020
119569,Marvel One-Shot: Item 47,2012-08-29,6.4,3.5709,2012.0,"Sci-Fi, Action, Fantasy",Sword and Sorcery,2010
75,Mars Attacks!,1996-12-13,6.4,9.1523,1996.0,"Comedy, Fantasy, Sci-Fi",Fantasy Epic,1990
11653,The Myth,2005-05-11,6.4,6.8665,2005.0,"Action, Adventure, Comedy, Drama, Fantasy",Sword and Sorcery,2000
1153714,Death of a Unicorn,2025-03-27,6.4,9.5669,2025.0,"Horror, Fantasy, Comedy",Dark Fantasy,2020
1180831,Troll 2,2025-11-30,6.4,14.2262,2025.0,"Action, Fantasy, Thriller",Dark Fantasy,2020
300168,Dragon Blade,2015-02-19,6.4,3.3618,2015.0,"Adventure, Action, Fantasy",Sword and Sorcery,2010
22620,Scooby-Doo! The Mystery Begins,2009-09-13,6.4,5.2107,2009.0,"Comedy, Fantasy",Fantasy Epic,2000
15139,The Pagemaster,1994-11-23,6.4,5.8839,1994.0,"Family, Fantasy, Animation",Fairy Tale,1990
68735,Warcraft,2016-05-25,6.4,9.8399,2016.0,"Action, Adventure, Fantasy",Sword and Sorcery,2010
1734,The Mummy Returns,2001-05-04,6.4,18.8246,2001.0,"Adventure, Action, Fantasy",Sword and Sorcery,2000
10192,Shrek Forever After,2010-05-20,6.4,13.9148,2010.0,"Comedy, Adventure, Fantasy, Animation, Family",Fairy Tale,2010
798021,Family Switch,2023-11-30,6.4,7.3249,2023.0,"Comedy, Fantasy, Family",Fantasy Epic,2020
13225,FernGully: The Last Rainforest,1992-04-10,6.4,6.1853,1992.0,"Family, Fantasy, Animation, Adventure",Fairy Tale,1990
26515,Pumpkinhead,1988-06-09,6.4,5.7711,1988.0,"Fantasy, Horror",Dark Fantasy,1980
8054,The Imaginarium of Doctor Parnassus,2009-10-01,6.4,6.2069,2009.0,"Adventure, Fantasy",Fantasy Epic,2000
294272,Pete's Dragon,2016-08-10,6.4,5.9619,2016.0,"Adventure, Family, Fantasy",Fantasy Epic,2010
9992,Arthur and the Invisibles,2006-12-13,6.4,5.7833,2006.0,"Adventure, Fantasy, Animation, Family",Fairy Tale,2000
616037,Thor: Love and Thunder,2022-07-06,6.4,14.2384,2022.0,"Fantasy, Action, Comedy",Sword and Sorcery,2020
464052,Wonder Woman 1984,2020-12-16,6.4,10.1938,2020.0,"Action, Adventure, Fantasy",Sword and Sorcery,2020
20481,Nightbreed,1990-02-16,6.4,5.9637,1990.0,"Horror, Fantasy",Dark Fantasy,1990
338970,Tomb Raider,2018-03-05,6.4,8.2395,2018.0,"Action, Adventure, Fantasy",Sword and Sorcery,2010
477033,Errementari: The Blacksmith and the Devil,2018-03-02,6.4,1.9337,2018.0,"Drama, Fantasy, Horror",Dark Fantasy,2010
435707,Skins,2017-06-09,6.4,2.1532,2017.0,"Drama, Comedy, Fantasy",Fantasy Epic,2010
13394,Shrek the Halls,2007-11-28,6.4,5.5439,2007.0,"Adventure, Animation, Comedy, Fantasy, Family",Fairy Tale,2000
11852,The Hot Chick,2002-12-13,6.4,8.468,2002.0,"Comedy, Fantasy",Fantasy Epic,2000
1086747,The Watchers,2024-06-06,6.4,8.0706,2024.0,"Fantasy, Horror",Dark Fantasy,2020
9785,The Invisible,2007-04-27,6.4,5.0049,2007.0,"Fantasy, Thriller",Dark Fantasy,2000
8960,Hancock,2008-07-01,6.4,7.2354,2008.0,"Fantasy, Action",Sword and Sorcery,2000
324544,In the Lost Lands,2025-02-27,6.3,10.8897,2025.0,"Action, Fantasy",Sword and Sorcery,2020
13600,City of Ember,2008-10-07,6.3,6.8111,2008.0,"Adventure, Family, Fantasy",Fantasy Epic,2000
521034,The Secret Garden,2020-07-08,6.3,5.2991,2020.0,"Family, Fantasy, Drama",Fantasy Epic,2020
11232,Kate & Leopold,2001-12-25,6.3,5.3174,2001.0,"Romance, Comedy, Fantasy",Fantasy Epic,2000
8839,Casper,1995-05-26,6.3,9.1693,1995.0,"Fantasy, Comedy, Family",Fantasy Epic,1990
531219,Roald Dahl's The Witches,2020-10-26,6.3,11.0914,2020.0,"Comedy, Fantasy, Family, Horror",Dark Fantasy,2020
52520,Underworld: Awakening,2012-01-19,6.3,7.4633,2012.0,"Fantasy, Action, Horror",Dark Fantasy,2010
8965,Atlantis: Milo's Return,2003-02-25,6.3,5.6131,2003.0,"Fantasy, Animation, Sci-Fi, Family, Action",Fairy Tale,2000
606234,Archive,2020-08-13,6.3,6.4961,2020.0,"Sci-Fi, Drama, Fantasy, Thriller",Dark Fantasy,2020
593910,Cinderella,2021-09-03,6.3,6.8555,2021.0,"Fantasy, Romance, Comedy",Fantasy Epic,2020
40205,16 Wishes,2010-10-02,6.3,5.6998,2010.0,"Fantasy, Drama, Family",Fantasy Epic,2010
214756,Ted 2,2015-06-25,6.3,28.6542,2015.0,"Comedy, Fantasy",Fantasy Epic,2010
203739,Vampire Academy,2014-02-07,6.3,5.8617,2014.0,"Comedy, Action, Fantasy",Sword and Sorcery,2010
9945,Vampires,1998-10-30,6.3,6.6941,1998.0,"Action, Fantasy, Horror",Dark Fantasy,1990
16996,17 Again,2009-03-11,6.3,7.8805,2009.0,"Comedy, Fantasy, Drama, Romance",Fantasy Epic,2000
35019,Nanny McPhee and the Big Bang,2010-03-26,6.3,8.996,2010.0,"Comedy, Fantasy, Family",Fantasy Epic,2010
9822,Mighty Joe Young,1998-12-25,6.3,6.471,1998.0,"Adventure, Family, Action, Fantasy",Fantasy Epic,1990
976720,Vesper,2022-08-17,6.3,6.2397,2022.0,"Sci-Fi, Drama, Adventure, Fantasy",Fantasy Epic,2020
638965,Mandibles,2021-05-19,6.3,1.6811,2021.0,"Comedy, Fantasy",Fantasy Epic,2020
38117,Beastly,2011-01-21,6.3,6.6313,2011.0,"Romance, Fantasy, Drama",Fantasy Epic,2010
409297,A Dark Song,2016-07-08,6.3,7.0892,2016.0,"Horror, Fantasy",Dark Fantasy,2010
810,Shrek the Third,2007-05-17,6.3,11.5553,2007.0,"Fantasy, Adventure, Animation, Comedy, Family",Fairy Tale,2000
9339,Click,2006-06-23,6.3,9.4869,2006.0,"Comedy, Drama, Fantasy",Fantasy Epic,2000
149509,Horns,2013-09-06,6.3,6.7228,2013.0,"Drama, Fantasy, Thriller",Dark Fantasy,2010
9543,Prince of Persia: The Sands of Time,2010-05-19,6.3,7.9474,2010.0,"Adventure, Fantasy, Action",Sword and Sorcery,2010
11114,Pete's Dragon,1977-11-03,6.3,4.739,1977.0,"Fantasy, Animation, Comedy, Family",Fairy Tale,1970
102780,Byzantium,2013-04-11,6.3,5.5734,2013.0,"Drama, Fantasy, Thriller",Dark Fantasy,2010
532639,Pinocchio,2022-09-07,6.3,8.1454,2022.0,"Fantasy, Adventure, Family",Fantasy Epic,2020
2309,Inkheart,2008-12-11,6.3,7.133,2008.0,"Adventure, Family, Fantasy",Fantasy Epic,2000
455476,Knights of the Zodiac,2023-04-27,6.3,7.0432,2023.0,"Fantasy, Action, Sci-Fi",Sword and Sorcery,2020
76122,Marvel One-Shot: The Consultant,2011-09-13,6.3,3.6849,2011.0,"Adventure, Fantasy, Sci-Fi, Action",Sword and Sorcery,2010
16441,The Beastmaster,1982-08-16,6.3,4.6567,1982.0,"Fantasy, Adventure, Action",Sword and Sorcery,1980
267935,The BFG,2016-06-01,6.3,8.2603,2016.0,"Adventure, Family, Fantasy",Fantasy Epic,2010
19901,Daybreakers,2010-01-06,6.3,6.1134,2010.0,"Action, Fantasy, Sci-Fi",Sword and Sorcery,2010
10730,King Kong,1976-09-08,6.3,6.5022,1976.0,"Adventure, Fantasy, Horror",Dark Fantasy,1970
14207,The Librarian: Quest for the Spear,2004-07-12,6.3,5.7779,2004.0,"Adventure, Action, Fantasy",Sword and Sorcery,2000
8966,Twilight,2008-11-20,6.3,22.6962,2008.0,"Fantasy, Drama, Romance",Fantasy Epic,2000
339967,Colossal,2017-04-06,6.3,5.9795,2017.0,"Drama, Fantasy, Sci-Fi",Fantasy Epic,2010
14208,The Librarian: Return to King Solomon's Mines,2006-09-09,6.3,5.0564,2006.0,"Fantasy, Action, Adventure",Sword and Sorcery,2000
1013860,R.I.P.D. 2: Rise of the Damned,2022-11-15,6.3,3.8868,2022.0,"Fantasy, Action, Comedy",Sword and Sorcery,2020
447277,The Little Mermaid,2023-05-18,6.3,17.395,2023.0,"Adventure, Family, Fantasy, Romance",Fantasy Epic,2020
303542,The Invisible Boy,2014-12-18,6.3,2.2419,2014.0,"Fantasy, Sci-Fi, Family",Fantasy Epic,2010
451500,Christmas & Co.,2017-12-06,6.3,2.7158,2017.0,"Comedy, Fantasy, Family",Fantasy Epic,2010
58244,Upside Down,2012-09-27,6.3,5.8556,2012.0,"Romance, Sci-Fi, Drama, Fantasy",Fantasy Epic,2010
24452,The Little Shop of Horrors,1960-05-04,6.3,4.0819,1960.0,"Horror, Comedy, Fantasy",Dark Fantasy,1960
9598,Babe,1995-07-18,6.3,7.6504,1995.0,"Fantasy, Drama, Comedy, Family",Fantasy Epic,1990
428399,Cold Skin,2017-10-20,6.3,5.2923,2017.0,"Horror, Fantasy, Drama",Dark Fantasy,2010
11342,Warlock,1989-06-01,6.3,5.2868,1989.0,"Horror, Fantasy, Action",Dark Fantasy,1980
950387,A Minecraft Movie,2025-03-31,6.3,28.6917,2025.0,"Family, Fantasy, Comedy, Adventure",Fantasy Epic,2020
14728,The Librarian: The Curse of the Judas Chalice,2008-10-25,6.3,2.7359,2008.0,"Fantasy, Adventure, Comedy",Fantasy Epic,2000
137321,Winter's Tale,2014-02-13,6.3,6.1503,2014.0,"Drama, Fantasy, Romance",Fantasy Epic,2010
46929,Fun and Fancy Free,1947-09-27,6.3,5.1661,1947.0,"Animation, Family, Fantasy, Comedy, Adventure",Fairy Tale,1940
2619,Splash,1984-03-09,6.3,5.6338,1984.0,"Comedy, Romance, Fantasy",Fantasy Epic,1980
517302,Hatching,2022-03-04,6.3,2.103,2022.0,"Horror, Fantasy, Drama",Dark Fantasy,2020
244458,The Voices,2014-01-19,6.3,6.8816,2014.0,"Comedy, Crime, Horror, Fantasy",Dark Fantasy,2010
1098006,Fountain of Youth,2025-05-19,6.3,9.2416,2025.0,"Adventure, Fantasy",Fantasy Epic,2020
35552,The Extraordinary Adventures of Adèle Blanc-Sec,2010-04-09,6.2,11.0491,2010.0,"Fantasy, Adventure, Action",Sword and Sorcery,2010
2284,Mr. Magorium's Wonder Emporium,2007-11-16,6.2,3.943,2007.0,"Family, Fantasy, Comedy",Fantasy Epic,2000
463821,The House with a Clock in Its Walls,2018-09-15,6.2,6.1887,2018.0,"Comedy, Fantasy, Family, Horror",Dark Fantasy,2010
11976,Legend,1985-08-28,6.2,9.3423,1985.0,"Adventure, Fantasy",Fantasy Epic,1980
11845,Intimacy,2001-01-20,6.2,7.4984,2001.0,"Romance, Drama, Fantasy",Fantasy Epic,2000
11352,Always,1989-12-22,6.2,5.8536,1989.0,"Romance, Fantasy, Drama",Fantasy Epic,1980
877269,Strange World,2022-11-23,6.2,6.3497,2022.0,"Animation, Family, Adventure, Fantasy, Sci-Fi",Fairy Tale,2020
13313,Beauty and the Beast: The Enchanted Christmas,1997-11-11,6.2,7.855,1997.0,"Animation, Family, Fantasy",Fairy Tale,1990
9694,One Missed Call,2003-11-03,6.2,2.3549,2003.0,"Horror, Fantasy",Dark Fantasy,2000
1097870,Dear Santa,2024-11-24,6.2,4.6961,2024.0,"Comedy, Fantasy",Fantasy Epic,2020
9986,Charlotte's Web,2006-12-07,6.2,6.8824,2006.0,"Comedy, Family, Fantasy",Fantasy Epic,2000
279690,He Never Died,2015-12-18,6.2,4.1139,2015.0,"Comedy, Drama, Fantasy, Horror, Thriller",Dark Fantasy,2010
515841,I Am Not an Easy Man,2018-04-13,6.2,1.6101,2018.0,"Comedy, Fantasy",Fantasy Epic,2010
197796,Beauty and the Beast,2014-02-12,6.2,5.2195,2014.0,"Fantasy, Romance",Fantasy Epic,2010
181533,Night at the Museum: Secret of the Tomb,2014-12-17,6.2,9.4277,2014.0,"Adventure, Comedy, Fantasy, Family",Fantasy Epic,2010
3040,Night Watch,2004-07-08,6.2,2.4524,2004.0,"Fantasy, Action, Thriller",Dark Fantasy,2000
1022796,Wish,2023-11-13,6.2,8.9407,2023.0,"Animation, Family, Fantasy, Adventure",Fairy Tale,2020
48395,Rare Exports: A Christmas Tale,2010-12-03,6.2,2.4039,2010.0,"Fantasy, Horror",Dark Fantasy,2010
32657,Percy Jackson & the Olympians: The Lightning Thief,2010-02-01,6.2,11.2087,2010.0,"Adventure, Fantasy, Family",Fantasy Epic,2010
23082,The Invention of Lying,2009-10-02,6.2,5.4955,2009.0,"Comedy, Fantasy, Romance",Fantasy Epic,2000
11824,Teen Wolf,1985-08-23,6.2,5.3081,1985.0,"Comedy, Fantasy, Romance",Fantasy Epic,1980
460885,Mandy,2018-09-13,6.2,7.0334,2018.0,"Fantasy, Action, Horror",Dark Fantasy,2010
64686,47 Ronin,2013-12-06,6.2,5.6488,2013.0,"Drama, Action, Fantasy",Sword and Sorcery,2010
287903,Krampus,2015-11-26,6.2,6.7669,2015.0,"Horror, Comedy, Fantasy",Dark Fantasy,2010
449563,Isn't It Romantic,2019-02-13,6.2,5.7828,2019.0,"Comedy, Fantasy, Romance",Fantasy Epic,2010
6278,Reign of Fire,2002-07-09,6.2,6.463,2002.0,"Adventure, Action, Fantasy",Sword and Sorcery,2000
454294,The Kid Who Would Be King,2019-01-16,6.2,5.4814,2019.0,"Action, Adventure, Fantasy, Family",Fantasy Epic,2010
24021,The Twilight Saga: Eclipse,2010-06-23,6.2,11.5479,2010.0,"Adventure, Fantasy, Drama, Romance",Fantasy Epic,2010
23629,Sucker Punch,2011-03-24,6.2,8.2473,2011.0,"Action, Fantasy, Thriller",Dark Fantasy,2010
2114,Final Fantasy: The Spirits Within,2001-07-02,6.2,6.3428,2001.0,"Adventure, Action, Fantasy, Sci-Fi, Animation",Sword and Sorcery,2000
50619,The Twilight Saga: Breaking Dawn - Part 1,2011-11-16,6.2,37.2493,2011.0,"Adventure, Fantasy, Romance",Fantasy Epic,2010
11415,House,1985-12-06,6.2,5.0316,1985.0,"Comedy, Horror, Fantasy",Dark Fantasy,1980
6552,Idle Hands,1999-04-30,6.2,5.6376,1999.0,"Comedy, Horror, Fantasy, Romance",Dark Fantasy,1990
10185,The Midnight Meat Train,2008-08-07,6.2,5.6539,2008.0,"Horror, Fantasy",Dark Fantasy,2000
47533,Scooby-Doo! Curse of the Lake Monster,2010-10-16,6.2,5.7349,2010.0,"Fantasy, Comedy, Adventure",Fantasy Epic,2010
20701,Tales from the Darkside: The Movie,1990-05-03,6.2,4.9529,1990.0,"Thriller, Comedy, Fantasy, Horror",Dark Fantasy,1990
419831,I Kill Giants,2017-11-15,6.2,3.9497,2017.0,"Fantasy, Drama",Fantasy Epic,2010
10025,Just My Luck,2006-05-12,6.2,6.8786,2006.0,"Comedy, Drama, Family, Fantasy, Romance",Fantasy Epic,2000
50479,Avalon High,2011-01-28,6.2,5.0386,2011.0,"Fantasy, Family, Drama",Fantasy Epic,2010
9889,Shallow Hal,2001-11-01,6.2,6.7946,2001.0,"Comedy, Romance, Fantasy, Drama",Fantasy Epic,2000
400106,Bright,2017-12-22,6.2,6.3178,2017.0,"Fantasy, Action, Thriller",Dark Fantasy,2010
